production_tag,canonical_volume_for_reporting_only,ZA,nuclide,exc_keV_decimal,raw_volume_count,raw_volumes,dat_production_count_raw,activity_day15_direct_Bq,canonicalization_would_merge_raw_volumes
p,CsI_TopAnnulus_Segment_02,50113,Sn-113,0,1,CsI_TopAnnulus_Segment_02,1,0.00005861714429121895231251624268,False
p,CsI_TopAnnulus_Segment_02,53123,I-123,0,1,CsI_TopAnnulus_Segment_02,1,0.0006785452760184991799780287038,False
p,CsI_TopAnnulus_Segment_02,53124,I-124,0,1,CsI_TopAnnulus_Segment_02,2,0.001244546410607342945605774692,False
p,CsI_TopAnnulus_Segment_02,53126,I-126,0,1,CsI_TopAnnulus_Segment_02,1,0.0003749072949287366640406964317,False
p,CsI_TopAnnulus_Segment_02,55132,Cs-132,0,1,CsI_TopAnnulus_Segment_02,1,0.0005421654517054946561166446479,False
p,CsI_TopAnnulus_Segment_03,51116,Sb-116,0,1,CsI_TopAnnulus_Segment_03,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_03,51118,Sb-118,0,1,CsI_TopAnnulus_Segment_03,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_03,52119,Te-119,0,1,CsI_TopAnnulus_Segment_03,1,0.0006785451602551163331955886414,False
p,CsI_TopAnnulus_Segment_03,52121,Te-121,0,1,CsI_TopAnnulus_Segment_03,1,0.000282505456956634238987719009,False
p,CsI_TopAnnulus_Segment_03,53123,I-123,0,1,CsI_TopAnnulus_Segment_03,1,0.0006785452760184991799780287038,False
p,CsI_TopAnnulus_Segment_03,53125,I-125,0,1,CsI_TopAnnulus_Segment_03,1,0.0001089702801713340132357042384,False
p,CsI_TopAnnulus_Segment_03,54121,Xe-121,0,1,CsI_TopAnnulus_Segment_03,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_03,54123,Xe-123,0,1,CsI_TopAnnulus_Segment_03,2,0.001357090560688750601360754705,False
p,CsI_TopAnnulus_Segment_03,54125,Xe-125,0,1,CsI_TopAnnulus_Segment_03,1,0.0006785450246611580325172469247,False
p,CsI_TopAnnulus_Segment_03,55131,Cs-131,0,1,CsI_TopAnnulus_Segment_03,1,0.0004465174741091443476160329393,False
p,CsI_TopAnnulus_Segment_03,55132,Cs-132,0,1,CsI_TopAnnulus_Segment_03,1,0.0005421654517054946561166446479,False
p,CsI_TopAnnulus_Segment_03,56129,Ba-129,0,1,CsI_TopAnnulus_Segment_03,3,0.002035635841033125902041132058,False
p,CsI_TopAnnulus_Segment_04,53121,I-121,0,1,CsI_TopAnnulus_Segment_04,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_04,53122,I-122,0,1,CsI_TopAnnulus_Segment_04,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_04,53123,I-123,0,1,CsI_TopAnnulus_Segment_04,1,0.0006785452760184991799780287038,False
p,CsI_TopAnnulus_Segment_04,53126,I-126,0,1,CsI_TopAnnulus_Segment_04,1,0.0003749072949287366640406964317,False
p,CsI_TopAnnulus_Segment_04,53128,I-128,0,1,CsI_TopAnnulus_Segment_04,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_04,54122,Xe-122,0,1,CsI_TopAnnulus_Segment_04,1,0.0006785425261358250194572859139,False
p,CsI_TopAnnulus_Segment_04,54127,Xe-127,0,1,CsI_TopAnnulus_Segment_04,2,0.0003376544140819345325942618139,False
p,CsI_TopAnnulus_Segment_04,55129,Cs-129,0,1,CsI_TopAnnulus_Segment_04,1,0.0006782625780386312791732061468,False
p,CsI_TopAnnulus_Segment_04,55132,Cs-132,0,1,CsI_TopAnnulus_Segment_04,2,0.001084330903410989312233289296,False
p,CsI_TopAnnulus_Segment_04,56128,Ba-128,0,1,CsI_TopAnnulus_Segment_04,1,0.0006691400597898759687082058516,False
p,CsI_TopAnnulus_Segment_05,51118,Sb-118,0,1,CsI_TopAnnulus_Segment_05,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_05,52119,Te-119,0,1,CsI_TopAnnulus_Segment_05,1,0.0006785451602551163331955886414,False
p,CsI_TopAnnulus_Segment_05,54125,Xe-125,0,1,CsI_TopAnnulus_Segment_05,1,0.0006785450246611580325172469247,False
p,CsI_TopAnnulus_Segment_05,55129,Cs-129,0,1,CsI_TopAnnulus_Segment_05,1,0.0006782625780386312791732061468,False
p,CsI_TopAnnulus_Segment_05,55130,Cs-130,0,1,CsI_TopAnnulus_Segment_05,3,0.002035635841033125902041132058,False
p,CsI_TopAnnulus_Segment_05,55131,Cs-131,0,1,CsI_TopAnnulus_Segment_05,2,0.0008930349482182886952320658785,False
p,CsI_TopAnnulus_Segment_05,56128,Ba-128,0,1,CsI_TopAnnulus_Segment_05,1,0.0006691400597898759687082058516,False
p,CsI_TopAnnulus_Segment_06,13026,Al-26,0,1,CsI_TopAnnulus_Segment_06,1,0.00000000002693929119572548365011219746,False
p,CsI_TopAnnulus_Segment_06,52119,Te-119,0,1,CsI_TopAnnulus_Segment_06,1,0.0006785451602551163331955886414,False
p,CsI_TopAnnulus_Segment_06,53121,I-121,0,1,CsI_TopAnnulus_Segment_06,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_06,55129,Cs-129,0,1,CsI_TopAnnulus_Segment_06,1,0.0006782625780386312791732061468,False
p,CsI_TopAnnulus_Segment_06,55131,Cs-131,0,1,CsI_TopAnnulus_Segment_06,2,0.0008930349482182886952320658785,False
p,CsI_TopAnnulus_Segment_06,56127,Ba-127,0,1,CsI_TopAnnulus_Segment_06,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_07,56129,Ba-129,0,1,CsI_TopAnnulus_Segment_07,1,0.0006785452803443753006803773526,False
p,CsI_TopAnnulus_Segment_07,56133,Ba-133,0,1,CsI_TopAnnulus_Segment_07,1,0.00000183047924647903641141828856,False
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,25054,Mn-54,0,1,Cu_50mK_StillLike_Can_bottom_cap_2mm,1,0.00002223381001138362575242189774,False
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,26059,Fe-59,0,1,Cu_50mK_StillLike_Can_bottom_cap_2mm,1,0.0001413798580918719232212444385,False
p,Cu_50mK_StillLike_Can_bottom_cap_2mm,28063,Ni-63,0,1,Cu_50mK_StillLike_Can_bottom_cap_2mm,1,0.0000001908375086687704080974879575,False
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,27056,Co-56,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.00008546182038617396136770300887,False
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,27058,Co-58,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.00009262179802233992947200356101,False
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,28059,Ni-59,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.0000000002384625778091389192537901843,False
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,29062,Cu-62,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.0006785452803443753006803773526,False
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,30063,Zn-63,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.0006785452803443753006803773526,False
p,Cu_50mK_StillLike_Can_side_wall_above_side_port,30065,Zn-65,0,1,Cu_50mK_StillLike_Can_side_wall_above_side_port,1,0.0000283132784596519876966169768,False
p,Cu_50mK_StillLike_Can_side_wall_below_side_port,29062,Cu-62,0,1,Cu_50mK_StillLike_Can_side_wall_below_side_port,1,0.0006785452803443753006803773526,False
p,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,29064,Cu-64,0,1,Cu_SubstrateSupport_OpenRing_L2_ZP_panel,1,0.0006785452783550131264584482619,False
p,DR_Capillary_CuNi_4K_60K,26055,Fe-55,0,1,DR_Capillary_CuNi_4K_60K,1,0.000006971943148724438690380467124,False
p,DR_Capillary_CuNi_MXC_CP,29062,Cu-62,0,1,DR_Capillary_CuNi_MXC_CP,1,0.0006785452803443753006803773526,False
p,DR_Capillary_CuNi_Still_4K,26055,Fe-55,0,1,DR_Capillary_CuNi_Still_4K,1,0.000006971943148724438690380467124,False
p,DR_Capillary_CuNi_Still_4K,28059,Ni-59,0,1,DR_Capillary_CuNi_Still_4K,1,0.0000000002384625778091389192537901843,False
p,DR_Continuous_HEX_CuNi_CP_to_Still,23048,V-48,0,1,DR_Continuous_HEX_CuNi_CP_to_Still,1,0.0003246335006272442036965789783,False
p,DR_Continuous_HEX_CuNi_CP_to_Still,29062,Cu-62,0,1,DR_Continuous_HEX_CuNi_CP_to_Still,1,0.0006785452803443753006803773526,False
p,DR_Continuous_HEX_CuNi_MXC_to_CP,25056,Mn-56,0,1,DR_Continuous_HEX_CuNi_MXC_to_CP,1,0.0006785452803443753006803773526,False
p,DR_Continuous_HEX_CuNi_MXC_to_CP,27057,Co-57,0,1,DR_Continuous_HEX_CuNi_MXC_to_CP,1,0.0000254652985249009629236073367,False
p,DR_Continuous_HEX_CuNi_MXC_to_CP,27058,Co-58,0,1,DR_Continuous_HEX_CuNi_MXC_to_CP,1,0.00009262179802233992947200356101,False
p,DR_Continuous_HEX_CuNi_MXC_to_CP,28059,Ni-59,0,1,DR_Continuous_HEX_CuNi_MXC_to_CP,1,0.0000000002384625778091389192537901843,False
p,DR_MXC_Sinter_HEX_AgProxy,47106,Ag-106,0,1,DR_MXC_Sinter_HEX_AgProxy,1,0.0006785452803443753006803773526,False
p,DR_MXC_Sinter_HEX_AgProxy,48105,Cd-105,0,1,DR_MXC_Sinter_HEX_AgProxy,1,0.0006785452803443753006803773526,False
p,DR_MixingChamber_Cu,27058,Co-58,0,1,DR_MixingChamber_Cu,1,0.00009262179802233992947200356101,False
p,DR_Still_Pot_Cu,25053,Mn-53,0,1,DR_Still_Pot_Cu,1,0.000000000005220397872573328013538335433,False
p,DR_Still_Pot_Cu,29060,Cu-60,0,1,DR_Still_Pot_Cu,1,0.0006785452803443753006803773526,False
p,DR_Still_Pot_Cu,29064,Cu-64,0,1,DR_Still_Pot_Cu,1,0.0006785452783550131264584482619,False
p,DR_Still_Pot_Cu,30062,Zn-62,0,1,DR_Still_Pot_Cu,1,0.0006785452803432707646730327785,False
p,DR_Still_Pot_Cu,30063,Zn-63,0,1,DR_Still_Pot_Cu,1,0.0006785452803443753006803773526,False
p,G10_Support_Ring_4K_60K,4007,Be-7,0,1,G10_Support_Ring_4K_60K,1,0.0001204172268851664369790892701,False
p,G10_Support_Ring_4K_60K,6011,C-11,0,1,G10_Support_Ring_4K_60K,1,0.0006785452803443753006803773526,False
p,G10_Support_Ring_4K_60K,13026,Al-26,0,1,G10_Support_Ring_4K_60K,1,0.00000000002693929119572548365011219746,False
p,G10_Support_Ring_60K_Top,4007,Be-7,0,1,G10_Support_Ring_60K_Top,1,0.0001204172268851664369790892701,False
p,G10_Support_Ring_60K_Top,8015,O-15,0,1,G10_Support_Ring_60K_Top,2,0.001357090560688750601360754705,False
p,G10_Support_Ring_60K_Top,14027,Si-27,0,1,G10_Support_Ring_60K_Top,1,0.0006785452803443753006803773526,False
p,G10_Support_Ring_CP_Still,4007,Be-7,0,1,G10_Support_Ring_CP_Still,1,0.0001204172268851664369790892701,False
p,G10_Support_Ring_Still_4K,8015,O-15,0,1,G10_Support_Ring_Still_4K,2,0.001357090560688750601360754705,False
p,MuMetal_MagShield_Outer_Cylinder_2mm,25051,Mn-51,0,1,MuMetal_MagShield_Outer_Cylinder_2mm,1,0.0006785452803443753006803773526,False
p,MuMetal_MagShield_Outer_Cylinder_2mm,27056,Co-56,0,1,MuMetal_MagShield_Outer_Cylinder_2mm,1,0.00008546182038617396136770300887,False
p,MuMetal_MagShield_Outer_Cylinder_2mm,28059,Ni-59,0,1,MuMetal_MagShield_Outer_Cylinder_2mm,1,0.0000000002384625778091389192537901843,False
p,NbTi_Bundle_4K_60K,21044,Sc-44,0,1,NbTi_Bundle_4K_60K,1,0.0006785452803443753006803773526,False
p,NbTi_Bundle_4K_60K,23049,V-49,0,1,NbTi_Bundle_4K_60K,1,0.00002104543885169618677908804871,False
p,NbTi_Bundle_4K_60K,41092,Nb-92,0,1,NbTi_Bundle_4K_60K,2,0.000000000001113283680537183942090231594,False
p,NbTi_Bundle_Still_4K,20045,Ca-45,0,1,NbTi_Bundle_Still_4K,1,0.00004202792881013503051078853068,False
p,NbTi_Bundle_Still_4K,38085,Sr-85,0,1,NbTi_Bundle_Still_4K,1,0.0001005219127742993307507899963,False
p,NbTi_Bundle_Still_4K,40089,Zr-89,0,1,NbTi_Bundle_Still_4K,1,0.0006504526349952180199913010495,False
p,NbTi_Bundle_Still_4K,41090,Nb-90,0,1,NbTi_Bundle_Still_4K,1,0.000678545254704175360528071079,False
p,Nb_MagShield_Inner_Cylinder_2mm,40089,Zr-89,0,1,Nb_MagShield_Inner_Cylinder_2mm,1,0.0006504526349952180199913010495,False
p,Nb_MagShield_Inner_Cylinder_2mm,41091,Nb-91,0,1,Nb_MagShield_Inner_Cylinder_2mm,1,0.00000002840451163368711734287096579,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9017,F-17,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,3,0.002035635841033125902041132058,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11,0.00008121455839084847676762741893,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,3,0.00203563572549499599997557237,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,2,0.001357090560688750601360754705,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,1,0.0006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,55,0.00000000148166101576490160075617086,False
p,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,14027,Si-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_bottom_cap,5,0.003392726401721876503401886763,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,8015,O-15,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,1,0.0006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,4,0.00271418112137750120272150941,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11021,Na-21,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,2,0.001357090560688750601360754705,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,7,0.00005168199170326721248849017568,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,2,0.00135709048366333066665038158,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,1,0.0006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,2,0.001357090560688750601360754705,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13025,Al-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,4,0.00271418112137750120272150941,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,91,0.000000002451475498811019012160209969,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,14027,Si-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_above_side_port,10,0.006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,9018,F-18,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,5,0.003392726401721876503401886763,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,10023,Ne-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12,0.00008859770006274379283741172974,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,2,0.00135709048366333066665038158,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,11025,Na-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,1,0.0006785452803443753006803773526,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12023,Mg-23,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,3,0.002035635841033125902041132058,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,12027,Mg-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,4,0.00271418112137750120272150941,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13025,Al-25,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,4,0.00271418112137750120272150941,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,121,0.000000003259654234682783521663575893,False
p,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,14027,Si-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_side_wall_below_side_port,23,0.01560654144792063191564867911,False
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11022,Na-22,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,6,0.00004429885003137189641870586487,False
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,11024,Na-24,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,2,0.00135709048366333066665038158,False
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,13026,Al-26,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,45,0.000000001212268103807646764255048886,False
p,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,14027,Si-27,0,1,Outer_Al_Mechanical_Shell_detector_bay_top_annulus,5,0.003392726401721876503401886763,False
p,Passive_W_Bottom_Plate_detector_bay,73169,Ta-169,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785452803443753006803773526,False
p,Passive_W_Bottom_Plate_detector_bay,73172,Ta-172,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785452803443753006803773526,False
p,Passive_W_Bottom_Plate_detector_bay,73174,Ta-174,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785452803443753006803773526,False
p,Passive_W_Bottom_Plate_detector_bay,74172,W-172,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785452803443753006803773526,False
p,Passive_W_Bottom_Plate_detector_bay,74175,W-175,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785452803443753006803773526,False
p,Passive_W_Bottom_Plate_detector_bay,74181,W-181,0,1,Passive_W_Bottom_Plate_detector_bay,2,0.0001117805288468061212926830427,False
p,Passive_W_Bottom_Plate_detector_bay,74183,W-183,0,1,Passive_W_Bottom_Plate_detector_bay,18,0,False
p,Passive_W_Bottom_Plate_detector_bay,74187,W-187,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785262298977086882973331135,False
p,Passive_W_Bottom_Plate_detector_bay,75177,Re-177,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006785452803443753006803773526,False
p,Passive_W_Bottom_Plate_detector_bay,75182,Re-182,0,1,Passive_W_Bottom_Plate_detector_bay,1,0.0006646278144148783266530550483,False
p,Plate_300K_Top_Service_Lid,7013,N-13,0,1,Plate_300K_Top_Service_Lid,1,0.0006785452803443753006803773526,False
p,Plate_300K_Top_Service_Lid,9018,F-18,0,1,Plate_300K_Top_Service_Lid,1,0.0006785452803443753006803773526,False
p,Plate_300K_Top_Service_Lid,11022,Na-22,0,1,Plate_300K_Top_Service_Lid,7,0.00005168199170326721248849017568,False
p,Plate_300K_Top_Service_Lid,11024,Na-24,0,1,Plate_300K_Top_Service_Lid,1,0.00067854524183166533332519079,False
p,Plate_300K_Top_Service_Lid,13025,Al-25,0,1,Plate_300K_Top_Service_Lid,2,0.001357090560688750601360754705,False
p,Plate_300K_Top_Service_Lid,13026,Al-26,0,1,Plate_300K_Top_Service_Lid,101,0.000000002720868410768273848661331944,False
p,Plate_300K_Top_Service_Lid,14027,Si-27,0,1,Plate_300K_Top_Service_Lid,9,0.006106907523099377706123396173,False
p,TES_L0,71172,Lu-172,0,1,TES_Pixel_L0,1,0.000534787591340177819576167047,False
p,TES_L0,73180,Ta-180,0,1,TES_Pixel_L0,1,0.0006785452803443405591620237206,False
p,TES_L1,73179,Ta-179,0,1,TES_Pixel_L1,1,0.00001053033146840002144203085888,False
p,TES_L1,73182,Ta-182,0,1,TES_Pixel_L1,1,0.00005878308928404965322943448001,False
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,10023,Ne-23,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,1,0.0006785452803443753006803773526,False
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,11022,Na-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,3,0.00002214942501568594820935293244,False
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,12027,Mg-27,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,1,0.0006785452803443753006803773526,False
p,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,13026,Al-26,0,1,Vacuum_Jacket_Al_266mmClass_side_port_bottom_cap,5,0.0000000001346964559786274182505609873,False
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,7013,N-13,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2,0.001357090560688750601360754705,False
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9017,F-17,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,1,0.0006785452803443753006803773526,False
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9018,F-18,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2,0.001357090560688750601360754705,False
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11021,Na-21,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,2,0.001357090560688750601360754705,False
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11022,Na-22,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,17,0.0001255134084222203731863332838,False
p,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,11024,Na-24,0,1,Vacuum_Jacket_Al_266mmClass_side_port_side_wall_above_side_port,9,0.006106907176484987999926717109,False
